E_PIZZA_ORDER_KEY,E_PIZZA_ID,E_ORDER_ID,ORDER_SIZE,SAUCE,CHEESE,MEAT,VEGGIES,BAKED,STARTTIMESTAMP,ENDTIMESTAMP,LATENCYMS
70_fe0c1f3a-2994-49b4-b93d-c7007756f322,70,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177606603,1764177689515,82912
70_fe8e08a8-777e-4986-a7e2-482b8f9fb831,70,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",False,1764175552955,1764175576285,23330
71_1c15c39d-92af-4ded-80f9-83ab37feb1d5,71,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764177194945,1764177211946,17001
71_367a96cd-8c2e-4297-a96c-8e35a863c6bc,71,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174466362,1764174484453,18091
71_a37c3e48-f834-445e-b823-7bea1566b633,71,a37c3e48-f834-445e-b823-7bea1566b633,100,tomato,['mozzarella'],[],['basil'],False,1764176441062,1764176641037,199975
71_df93b2e3-8576-4f50-8ff4-916e33571ea9,71,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",False,1764176009514,1764176031298,21784
71_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,71,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,tomato,['mozzarella'],['pepperoni'],[],False,1764173951745,1764173970559,18814
71_f5187049-c9f4-44c8-b5ff-53878610baea,71,f5187049-c9f4-44c8-b5ff-53878610baea,100,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",False,1764174931629,1764174953494,21865
71_fe0c1f3a-2994-49b4-b93d-c7007756f322,71,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177609617,1764177692031,82414
71_fe8e08a8-777e-4986-a7e2-482b8f9fb831,71,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",False,1764175555970,1764175578788,22818
72_1c15c39d-92af-4ded-80f9-83ab37feb1d5,72,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],[],['basil'],False,1764177197966,1764177214452,16486
72_367a96cd-8c2e-4297-a96c-8e35a863c6bc,72,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174469384,1764174486959,17575
72_a37c3e48-f834-445e-b823-7bea1566b633,72,a37c3e48-f834-445e-b823-7bea1566b633,100,tomato,['mozzarella'],[],['basil'],False,1764176444072,1764176643589,199517
72_df93b2e3-8576-4f50-8ff4-916e33571ea9,72,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",False,1764176012527,1764176033804,21277
72_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,72,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,tomato,['mozzarella'],['pepperoni'],[],False,1764173954753,1764173973065,18312
72_f5187049-c9f4-44c8-b5ff-53878610baea,72,f5187049-c9f4-44c8-b5ff-53878610baea,100,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",False,1764174934731,1764174956001,21270
72_fe0c1f3a-2994-49b4-b93d-c7007756f322,72,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177613001,1764177694537,81536
72_fe8e08a8-777e-4986-a7e2-482b8f9fb831,72,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",False,1764175558975,1764175581295,22320
73_1c15c39d-92af-4ded-80f9-83ab37feb1d5,73,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],[],['basil'],False,1764177200979,1764177216961,15982
73_367a96cd-8c2e-4297-a96c-8e35a863c6bc,73,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174472394,1764174489465,17071
73_a37c3e48-f834-445e-b823-7bea1566b633,73,a37c3e48-f834-445e-b823-7bea1566b633,100,tomato,['mozzarella'],[],['basil'],False,1764176490147,1764176646095,155948
73_df93b2e3-8576-4f50-8ff4-916e33571ea9,73,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",False,1764176015560,1764176036310,20750
73_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,73,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,tomato,['mozzarella'],['pepperoni'],[],False,1764173957760,1764173975569,17809
73_f5187049-c9f4-44c8-b5ff-53878610baea,73,f5187049-c9f4-44c8-b5ff-53878610baea,100,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",False,1764174937837,1764174959711,21874
73_fe0c1f3a-2994-49b4-b93d-c7007756f322,73,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177616013,1764177697043,81030
73_fe8e08a8-777e-4986-a7e2-482b8f9fb831,73,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",False,1764175561995,1764175583800,21805
74_1c15c39d-92af-4ded-80f9-83ab37feb1d5,74,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],[],['basil'],False,1764177204000,1764177219495,15495
74_367a96cd-8c2e-4297-a96c-8e35a863c6bc,74,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174475416,1764174491971,16555
74_a37c3e48-f834-445e-b823-7bea1566b633,74,a37c3e48-f834-445e-b823-7bea1566b633,100,tomato,['mozzarella'],[],['basil'],False,1764176491668,1764176648601,156933
74_df93b2e3-8576-4f50-8ff4-916e33571ea9,74,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176018554,1764176040024,21470
74_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,74,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,tomato,['mozzarella'],['pepperoni'],[],False,1764173960773,1764173978075,17302
74_f5187049-c9f4-44c8-b5ff-53878610baea,74,f5187049-c9f4-44c8-b5ff-53878610baea,100,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",False,1764174940943,1764174963424,22481
74_fe0c1f3a-2994-49b4-b93d-c7007756f322,74,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177619029,1764177726201,107172
74_fe8e08a8-777e-4986-a7e2-482b8f9fb831,74,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",False,1764175565010,1764175586307,21297
75_1c15c39d-92af-4ded-80f9-83ab37feb1d5,75,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],[],['basil'],False,1764177207012,1764177223216,16204
75_367a96cd-8c2e-4297-a96c-8e35a863c6bc,75,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174478428,1764174495683,17255
75_a37c3e48-f834-445e-b823-7bea1566b633,75,a37c3e48-f834-445e-b823-7bea1566b633,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764176494043,1764176651107,157064
75_df93b2e3-8576-4f50-8ff4-916e33571ea9,75,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176021829,1764176042531,20702
75_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,75,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,tomato,['mozzarella'],['pepperoni'],[],False,1764173963782,1764173980577,16795
75_f5187049-c9f4-44c8-b5ff-53878610baea,75,f5187049-c9f4-44c8-b5ff-53878610baea,100,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",False,1764174944151,1764174965931,21780
75_fe0c1f3a-2994-49b4-b93d-c7007756f322,75,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177622222,1764177729913,107691
75_fe8e08a8-777e-4986-a7e2-482b8f9fb831,75,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",False,1764175568029,1764175588817,20788
76_1c15c39d-92af-4ded-80f9-83ab37feb1d5,76,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],[],['basil'],False,1764177210022,1764177225723,15701
76_367a96cd-8c2e-4297-a96c-8e35a863c6bc,76,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174481451,1764174498190,16739
76_a37c3e48-f834-445e-b823-7bea1566b633,76,a37c3e48-f834-445e-b823-7bea1566b633,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764176497050,1764176654012,156962
76_df93b2e3-8576-4f50-8ff4-916e33571ea9,76,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176024838,1764176046241,21403
76_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,76,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,tomato,['mozzarella'],['pepperoni'],[],False,1764173966808,1764173983082,16274
76_f5187049-c9f4-44c8-b5ff-53878610baea,76,f5187049-c9f4-44c8-b5ff-53878610baea,100,Sriracha-Tomato Blend,"['mozzarella', 'jalapeño jack']",['ground beef'],"['jalapeño', 'red bell pepper']",False,1764174947162,1764174969643,22481
76_fe0c1f3a-2994-49b4-b93d-c7007756f322,76,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177625236,1764177732422,107186
76_fe8e08a8-777e-4986-a7e2-482b8f9fb831,76,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",False,1764175571039,1764175592024,20985
77_1c15c39d-92af-4ded-80f9-83ab37feb1d5,77,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],[],['basil'],False,1764177213043,1764177229439,16396
77_367a96cd-8c2e-4297-a96c-8e35a863c6bc,77,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174484460,1764174500720,16260
77_a37c3e48-f834-445e-b823-7bea1566b633,77,a37c3e48-f834-445e-b823-7bea1566b633,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764176569600,1764176656517,86917
77_df93b2e3-8576-4f50-8ff4-916e33571ea9,77,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176028233,1764176048749,20516
77_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,77,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,tomato,['mozzarella'],['pepperoni'],[],False,1764173969814,1764173985588,15774
77_f5187049-c9f4-44c8-b5ff-53878610baea,77,f5187049-c9f4-44c8-b5ff-53878610baea,100,Sriracha-Tomato Blend,"['mozzarella', 'jalapeño jack']",['ground beef'],"['jalapeño', 'red bell pepper']",False,1764174950175,1764174972150,21975
77_fe0c1f3a-2994-49b4-b93d-c7007756f322,77,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177718732,1764177736139,17407
77_fe8e08a8-777e-4986-a7e2-482b8f9fb831,77,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764175574063,1764175595734,21671
78_1c15c39d-92af-4ded-80f9-83ab37feb1d5,78,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],[],['basil'],False,1764177216059,1764177231950,15891
78_367a96cd-8c2e-4297-a96c-8e35a863c6bc,78,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174487480,1764174503930,16450
78_a37c3e48-f834-445e-b823-7bea1566b633,78,a37c3e48-f834-445e-b823-7bea1566b633,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764176572613,1764176659022,86409
78_df93b2e3-8576-4f50-8ff4-916e33571ea9,78,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176031258,1764176051961,20703
78_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,78,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,tomato,['mozzarella'],['pepperoni'],[],False,1764173972825,1764173989299,16474
78_f5187049-c9f4-44c8-b5ff-53878610baea,78,f5187049-c9f4-44c8-b5ff-53878610baea,100,Sriracha-Tomato Blend,"['mozzarella', 'jalapeño jack']",['ground beef'],"['jalapeño', 'red bell pepper']",False,1764174953187,1764174974655,21468
78_fe0c1f3a-2994-49b4-b93d-c7007756f322,78,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177721740,1764177738647,16907
78_fe8e08a8-777e-4986-a7e2-482b8f9fb831,78,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764175577079,1764175598239,21160
79_1c15c39d-92af-4ded-80f9-83ab37feb1d5,79,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],[],['basil'],False,1764177219067,1764177234550,15483
79_367a96cd-8c2e-4297-a96c-8e35a863c6bc,79,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174490493,1764174507139,16646
79_a37c3e48-f834-445e-b823-7bea1566b633,79,a37c3e48-f834-445e-b823-7bea1566b633,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176575624,1764176661526,85902
79_df93b2e3-8576-4f50-8ff4-916e33571ea9,79,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176034509,1764176055172,20663
79_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,79,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,tomato,['mozzarella'],['pepperoni'],[],False,1764173975831,1764173991806,15975
79_f5187049-c9f4-44c8-b5ff-53878610baea,79,f5187049-c9f4-44c8-b5ff-53878610baea,100,Sriracha-Tomato Blend,"['mozzarella', 'jalapeño jack']",['ground beef'],"['jalapeño', 'red bell pepper']",False,1764174956193,1764174977865,21672
79_fe0c1f3a-2994-49b4-b93d-c7007756f322,79,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177724753,1764177742358,17605
79_fe8e08a8-777e-4986-a7e2-482b8f9fb831,79,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764175580210,1764175601955,21745
7_050b3fde-8b14-4304-9852-4553eb02f161,7,050b3fde-8b14-4304-9852-4553eb02f161,50,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],True,1764172948899,1764173037173,88274
7_067646a4-55fb-4794-a053-f0b8058b5d4b,7,067646a4-55fb-4794-a053-f0b8058b5d4b,50,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],True,1764172583197,1764172599504,16307
7_1ad7ffbb-1ea1-4cf1-a0b9-eac3d3dd5c8f,7,1ad7ffbb-1ea1-4cf1-a0b9-eac3d3dd5c8f,10,tomato,['mozzarella'],[],['basil'],False,1764170513787,1764170676842,163055
7_1c15c39d-92af-4ded-80f9-83ab37feb1d5,7,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],['pepperoni'],[],False,1764176683104,1764176731696,48592
7_1c428b84-d265-447f-993d-9968f43eef23,7,1c428b84-d265-447f-993d-9968f43eef23,10,Sriracha-Tomato Blend,"['mozzarella', 'jalapeño jack']",['ground beef'],"['jalapeño', 'red bell pepper']",False,1764170741140,1764170758409,17269
7_367a96cd-8c2e-4297-a96c-8e35a863c6bc,7,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,tomato,['mozzarella'],['pepperoni'],[],False,1764174109334,1764174127844,18510
7_421192c7-eb11-4d32-a456-8ed4aeeac2b8,7,421192c7-eb11-4d32-a456-8ed4aeeac2b8,10,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764171031958,1764171120051,88093
7_482f7ff0-faed-45c3-90a7-7fb2fd0be63b,7,482f7ff0-faed-45c3-90a7-7fb2fd0be63b,50,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",True,1764173407843,1764173488351,80508
7_56515d74-4b3f-4734-849c-aecefc0e8b0e,7,56515d74-4b3f-4734-849c-aecefc0e8b0e,10,Sriracha-Tomato Blend,"['mozzarella', 'jalapeño jack']",['ground beef'],"['jalapeño', 'red bell pepper']",False,1764170802090,1764170819926,17836
7_5da8a4f9-bc15-4259-bb24-6cd8105a4c23,7,5da8a4f9-bc15-4259-bb24-6cd8105a4c23,10,tomato,['mozzarella'],[],['basil'],False,1764170861640,1764170881354,19714
7_66c49367-be59-420c-9602-7763eee79cfa,7,66c49367-be59-420c-9602-7763eee79cfa,50,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],True,1764171273248,1764171294282,21034
7_6ff0ad0d-0de3-4921-8eb2-d5ecf9af02ef,7,6ff0ad0d-0de3-4921-8eb2-d5ecf9af02ef,10,Olive Oil,"['mozzarella', 'provolone', 'parmesan', 'gorgonzola']",[],[],False,1764170680021,1764170701907,21886
7_7075519a-7d8c-49b4-9f8c-fa9b83857e42,7,7075519a-7d8c-49b4-9f8c-fa9b83857e42,50,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",True,1764172101876,1764172119377,17501
7_9563c743-f1f0-4eb8-a12d-256f529be4b2,7,9563c743-f1f0-4eb8-a12d-256f529be4b2,50,Olive Oil,"['mozzarella', 'provolone', 'parmesan', 'gorgonzola']",[],[],True,1764171115853,1764171136364,20511
7_9caddd73-34e8-406b-b20b-2ab365bdfc6e,7,9caddd73-34e8-406b-b20b-2ab365bdfc6e,50,tomato,['mozzarella'],[],['basil'],True,1764171602209,1764171629146,26937
7_9dab3fa1-9659-4c1a-8667-62546b58f72f,7,9dab3fa1-9659-4c1a-8667-62546b58f72f,50,tomato,['mozzarella'],['pepperoni'],[],True,1764173145398,1764173162482,17084
7_a37c3e48-f834-445e-b823-7bea1566b633,7,a37c3e48-f834-445e-b823-7bea1566b633,100,tomato,['mozzarella'],['pepperoni'],[],False,1764176228356,1764176306408,78052
7_bcb75833-4cf6-4879-90fd-1da4a23f8bc1,7,bcb75833-4cf6-4879-90fd-1da4a23f8bc1,50,Olive Oil,"['mozzarella', 'provolone', 'parmesan', 'gorgonzola']",[],[],True,1764172263402,1764172280054,16652
7_c46dc17e-41ac-4425-acf0-f57987a7dd22,7,c46dc17e-41ac-4425-acf0-f57987a7dd22,50,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",True,1764171783192,1764171801152,17960
7_df93b2e3-8576-4f50-8ff4-916e33571ea9,7,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,tomato,['mozzarella'],['pepperoni'],[],False,1764175776501,1764175856561,80060
7_e5dba830-a09d-4643-9f68-3bee72822100,7,e5dba830-a09d-4643-9f68-3bee72822100,10,tomato,['mozzarella'],['pepperoni'],[],False,1764170771285,1764170788900,17615
7_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,7,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764173597553,1764173614159,16606
7_f5187049-c9f4-44c8-b5ff-53878610baea,7,f5187049-c9f4-44c8-b5ff-53878610baea,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764174574206,1764174593045,18839
7_f5d43d0e-8689-4f51-aa48-bf8fae557c3e,7,f5d43d0e-8689-4f51-aa48-bf8fae557c3e,10,Olive Oil,"['mozzarella', 'provolone', 'parmesan', 'gorgonzola']",[],[],False,1764170710741,1764170728288,17547
7_f80f6b41-5447-4a44-98d2-9a08bead866d,7,f80f6b41-5447-4a44-98d2-9a08bead866d,10,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",False,1764170832253,1764170849072,16819
7_fbca2e1f-e8cd-4c93-85a5-7082b7963cb6,7,fbca2e1f-e8cd-4c93-85a5-7082b7963cb6,10,tomato,['mozzarella'],[],['basil'],False,1764170891766,1764170910572,18806
7_fe0c1f3a-2994-49b4-b93d-c7007756f322,7,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764177303496,1764177320146,16650
7_fe8e08a8-777e-4986-a7e2-482b8f9fb831,7,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Sriracha-Tomato Blend,"['mozzarella', 'jalapeño jack']",['ground beef'],"['jalapeño', 'red bell pepper']",False,1764175256193,1764175418008,161815
80_1c15c39d-92af-4ded-80f9-83ab37feb1d5,80,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],[],['basil'],False,1764177222074,1764177238261,16187
80_367a96cd-8c2e-4297-a96c-8e35a863c6bc,80,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174493519,1764174510852,17333
80_a37c3e48-f834-445e-b823-7bea1566b633,80,a37c3e48-f834-445e-b823-7bea1566b633,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176578646,1764176664031,85385
80_df93b2e3-8576-4f50-8ff4-916e33571ea9,80,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176037533,1764176058883,21350
80_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,80,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,tomato,['mozzarella'],['pepperoni'],[],False,1764173978841,1764173994323,15482
80_f5187049-c9f4-44c8-b5ff-53878610baea,80,f5187049-c9f4-44c8-b5ff-53878610baea,100,Sriracha-Tomato Blend,"['mozzarella', 'jalapeño jack']",['ground beef'],"['jalapeño', 'red bell pepper']",False,1764174959208,1764174981073,21865
80_fe0c1f3a-2994-49b4-b93d-c7007756f322,80,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177727760,1764177744865,17105
80_fe8e08a8-777e-4986-a7e2-482b8f9fb831,80,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764175583229,1764175604462,21233
81_1c15c39d-92af-4ded-80f9-83ab37feb1d5,81,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],[],['basil'],False,1764177225089,1764177240769,15680
81_367a96cd-8c2e-4297-a96c-8e35a863c6bc,81,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174496528,1764174513358,16830
81_a37c3e48-f834-445e-b823-7bea1566b633,81,a37c3e48-f834-445e-b823-7bea1566b633,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176581657,1764176666536,84879
81_df93b2e3-8576-4f50-8ff4-916e33571ea9,81,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176040545,1764176239813,199268
81_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,81,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,tomato,['mozzarella'],['pepperoni'],[],False,1764173981851,1764173998035,16184
81_f5187049-c9f4-44c8-b5ff-53878610baea,81,f5187049-c9f4-44c8-b5ff-53878610baea,100,Sriracha-Tomato Blend,"['mozzarella', 'jalapeño jack']",['ground beef'],"['jalapeño', 'red bell pepper']",False,1764174962481,1764174983608,21127
81_fe0c1f3a-2994-49b4-b93d-c7007756f322,81,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177730800,1764177748581,17781
81_fe8e08a8-777e-4986-a7e2-482b8f9fb831,81,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764175586252,1764175608671,22419
82_1c15c39d-92af-4ded-80f9-83ab37feb1d5,82,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],False,1764177228098,1764177244987,16889
82_367a96cd-8c2e-4297-a96c-8e35a863c6bc,82,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764174499551,1764174515866,16315
82_a37c3e48-f834-445e-b823-7bea1566b633,82,a37c3e48-f834-445e-b823-7bea1566b633,100,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",False,1764176584677,1764176669043,84366
